// Start Time: 0
// Sample rate: 100.0Hz
// Scenario: 4.9
// Firmware Version: 2.5.1
Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z
02EF,FFFFFE65,0717,FFFFFFE6,FFFFFFFD,0010,FFFFFF4C,00B8,FFFFFFD4 
02EF,FFFFFE65,0717,FFFFFFE5,FFFFFFFC,0010,FFFFFF51,00B5,FFFFFFD5 
02EF,FFFFFE66,0715,FFFFFFE5,FFFFFFFD,0010,FFFFFF50,00BA,FFFFFFD6 
02EE,FFFFFE66,0716,FFFFFFE5,FFFFFFFD,0010,FFFFFF53,00B9,FFFFFFD5 
02EE,FFFFFE66,0716,FFFFFFE5,FFFFFFFD,0010,FFFFFF52,00BA,FFFFFFD8 
02F0,FFFFFE66,0714,FFFFFFE6,FFFFFFFD,0010,FFFFFF4D,00B9,FFFFFFDD 
02F0,FFFFFE66,0716,FFFFFFE6,FFFFFFFD,0011,FFFFFF48,00BC,FFFFFFD0 
02F0,FFFFFE66,0716,FFFFFFE6,FFFFFFFD,0011,FFFFFF4A,00B6,FFFFFFD8 
02F0,FFFFFE66,0715,FFFFFFE6,FFFFFFFC,0010,FFFFFF55,00BB,FFFFFFD7 
02F0,FFFFFE66,0717,FFFFFFE6,FFFFFFFD,0010,FFFFFF4E,00C0,FFFFFFD6 
02F0,FFFFFE67,0716,FFFFFFE5,FFFFFFFC,0010,FFFFFF4B,00BB,FFFFFFDB 
02F0,FFFFFE66,0717,FFFFFFE5,FFFFFFFD,0010,FFFFFF4C,00BC,FFFFFFD4 
02F1,FFFFFE66,0718,FFFFFFE5,FFFFFFFD,0010,FFFFFF49,00BB,FFFFFFD7 
02F0,FFFFFE65,0718,FFFFFFE5,FFFFFFFD,0010,FFFFFF4B,00B9,FFFFFFCF 
02F0,FFFFFE65,0719,FFFFFFE6,FFFFFFFD,0011,FFFFFF51,00B5,FFFFFFD1 
02F0,FFFFFE65,0719,FFFFFFE6,FFFFFFFD,0011,FFFFFF4A,00BC,FFFFFFD8 
02F0,FFFFFE66,0719,FFFFFFE6,FFFFFFFE,0010,FFFFFF58,00BE,FFFFFFD8 
02F1,FFFFFE65,0719,FFFFFFE6,FFFFFFFD,0010,FFFFFF46,00BE,FFFFFFCC 
02F1,FFFFFE65,0718,FFFFFFE6,FFFFFFFD,0011,FFFFFF4F,00BB,FFFFFFD3 
02F2,FFFFFE65,0715,FFFFFFE6,FFFFFFFE,0010,FFFFFF51,00B9,FFFFFFD1 
02F2,FFFFFE65,0717,FFFFFFE6,FFFFFFFD,0010,FFFFFF51,00BB,FFFFFFDD 
02F1,FFFFFE65,0716,FFFFFFE6,FFFFFFFE,0011,FFFFFF4B,00B3,FFFFFFD7 
02F0,FFFFFE65,0716,FFFFFFE6,FFFFFFFD,0011,FFFFFF4B,00BF,FFFFFFD9 
02F0,FFFFFE65,0718,FFFFFFE6,FFFFFFFE,0011,FFFFFF4E,00C2,FFFFFFD8 
02F0,FFFFFE65,0716,FFFFFFE6,FFFFFFFD,0011,FFFFFF51,00B9,FFFFFFD5 
02F0,FFFFFE64,0716,FFFFFFE6,FFFFFFFD,0010,FFFFFF4F,00BB,FFFFFFD7 
02F1,FFFFFE64,0716,FFFFFFE6,FFFFFFFD,0010,FFFFFF49,00BD,FFFFFFD3 
02F1,FFFFFE65,0715,FFFFFFE6,FFFFFFFD,0010,FFFFFF47,00B5,FFFFFFD5 
02F1,FFFFFE65,0715,FFFFFFE6,FFFFFFFE,0010,FFFFFF4D,00B5,FFFFFFD1 
02F2,FFFFFE66,0715,FFFFFFE6,FFFFFFFD,0010,FFFFFF45,00BF,FFFFFFD3 
02F1,FFFFFE65,0716,FFFFFFE6,FFFFFFFE,0010,FFFFFF52,00B8,FFFFFFE2 
02F1,FFFFFE65,0718,FFFFFFE6,FFFFFFFE,0010,FFFFFF4A,00BC,FFFFFFD6 
02F0,FFFFFE64,0716,FFFFFFE6,FFFFFFFE,0010,FFFFFF4E,00BE,FFFFFFD2 
02F0,FFFFFE65,0717,FFFFFFE6,FFFFFFFE,0010,FFFFFF49,00BF,FFFFFFD5 
02F0,FFFFFE64,0718,FFFFFFE6,FFFFFFFE,0010,FFFFFF4E,00B4,FFFFFFD4 
02F0,FFFFFE65,0718,FFFFFFE6,FFFFFFFE,0010,FFFFFF4E,00BC,FFFFFFD4 
02EE,FFFFFE62,071A,FFFFFFE8,FFFFFFFF,0010,FFFFFF4A,00BE,FFFFFFD6 
02ED,FFFFFE64,0718,FFFFFFE9,0000,0013,FFFFFF50,00BA,FFFFFFD8 
02F1,FFFFFE65,0716,FFFFFFE7,FFFFFFFD,0013,FFFFFF51,00B7,FFFFFFDB 
02F1,FFFFFE65,0716,FFFFFFE8,FFFFFFFF,0013,FFFFFF4B,00B5,FFFFFFD5 
02EF,FFFFFE65,0718,FFFFFFE7,0000,0012,FFFFFF4A,00BA,FFFFFFD2 
02F1,FFFFFE65,0717,FFFFFFE7,FFFFFFFC,0012,FFFFFF53,00BF,FFFFFFD7 
02F1,FFFFFE64,0717,FFFFFFE7,FFFFFFFD,0011,FFFFFF4A,00B2,FFFFFFDE 
02F2,FFFFFE64,0719,FFFFFFE8,FFFFFFFE,0011,FFFFFF50,00B4,FFFFFFD2 
02F1,FFFFFE64,0718,FFFFFFE7,FFFFFFFD,0011,FFFFFF48,00BE,FFFFFFD2 
02F1,FFFFFE64,0719,FFFFFFE7,FFFFFFFC,0010,FFFFFF4B,00B9,FFFFFFD9 
02F0,FFFFFE63,071A,FFFFFFE6,FFFFFFFD,0010,FFFFFF53,00B7,FFFFFFD7 
02F0,FFFFFE63,0718,FFFFFFE6,FFFFFFFE,0010,FFFFFF4C,00BE,FFFFFFDE 
02F1,FFFFFE64,0717,FFFFFFE6,FFFFFFFC,0010,FFFFFF48,00C0,FFFFFFD6 
02F1,FFFFFE64,0718,FFFFFFE6,FFFFFFFD,0010,FFFFFF4A,00B6,FFFFFFD4 
02F1,FFFFFE63,0717,FFFFFFE6,FFFFFFFD,0010,FFFFFF4E,00C0,FFFFFFD8 
02F0,FFFFFE63,0716,FFFFFFE6,FFFFFFFC,0010,FFFFFF4E,00BE,FFFFFFD8 
02F2,FFFFFE63,0716,FFFFFFE6,FFFFFFFC,0010,FFFFFF51,00BF,FFFFFFDD 
02F2,FFFFFE63,0716,FFFFFFE6,FFFFFFFC,0010,FFFFFF4E,00BA,FFFFFFD2 
02F0,FFFFFE64,0716,FFFFFFE7,FFFFFFFD,0010,FFFFFF50,00BE,FFFFFFD8 
02EA,FFFFFE62,0716,FFFFFFE7,FFFFFFFC,0012,FFFFFF52,00BE,FFFFFFDA 
02F0,FFFFFE61,0718,FFFFFFE5,FFFFFFFB,0015,FFFFFF49,00BD,FFFFFFD1 
02ED,FFFFFE64,0717,FFFFFFEE,FFFFFFFB,0016,FFFFFF4B,00B9,FFFFFFD7 
02F3,FFFFFE67,0714,FFFFFFEC,FFFFFFF8,0016,FFFFFF4A,00B8,FFFFFFD6 
02F2,FFFFFE65,0715,FFFFFFEB,FFFFFFFC,0015,FFFFFF4D,00B9,FFFFFFCB 
02F1,FFFFFE65,0715,FFFFFFEA,FFFFFFFD,0014,FFFFFF4A,00BA,FFFFFFDC 
02F2,FFFFFE65,0716,FFFFFFE8,FFFFFFFB,0013,FFFFFF4A,00B6,FFFFFFDE 
02F1,FFFFFE65,0715,FFFFFFE8,FFFFFFFC,0012,FFFFFF4D,00B7,FFFFFFD3 
02F1,FFFFFE64,0719,FFFFFFE8,FFFFFFFC,0012,FFFFFF47,00BD,FFFFFFDD 
02F2,FFFFFE64,0719,FFFFFFE7,FFFFFFFC,0012,FFFFFF4A,00BC,FFFFFFD4 
02F2,FFFFFE65,071A,FFFFFFE7,FFFFFFFC,0011,FFFFFF4D,00C1,FFFFFFD5 
02F2,FFFFFE64,0719,FFFFFFE7,FFFFFFFD,0011,FFFFFF48,00C0,FFFFFFD8 
02F3,FFFFFE65,0717,FFFFFFE7,FFFFFFFD,0010,FFFFFF48,00B6,FFFFFFD0 
02F2,FFFFFE64,0718,FFFFFFE7,FFFFFFFC,0010,FFFFFF51,00C1,FFFFFFD5 
02F2,FFFFFE65,0717,FFFFFFE7,FFFFFFFC,0010,FFFFFF50,00BA,FFFFFFD6 
02F2,FFFFFE65,0717,FFFFFFE6,FFFFFFFC,0010,FFFFFF51,00B9,FFFFFFD7 
02F2,FFFFFE65,0718,FFFFFFE7,FFFFFFFC,0011,FFFFFF57,00BB,FFFFFFDB 
02F3,FFFFFE65,0719,FFFFFFE7,FFFFFFFC,0011,FFFFFF4C,00BA,FFFFFFD4 
02F3,FFFFFE65,0719,FFFFFFE6,FFFFFFFC,0010,FFFFFF46,00BC,FFFFFFD8 
02F3,FFFFFE65,0718,FFFFFFE6,FFFFFFFD,0010,FFFFFF48,00B6,FFFFFFDE 
02F3,FFFFFE64,0717,FFFFFFE6,FFFFFFFD,0010,FFFFFF55,00B5,FFFFFFD5 
02F2,FFFFFE65,0718,FFFFFFE7,FFFFFFFD,0010,FFFFFF4C,00BC,FFFFFFD2 
02F2,FFFFFE65,0719,FFFFFFE7,FFFFFFFD,0010,FFFFFF4C,00BC,FFFFFFD8 
02F2,FFFFFE65,0719,FFFFFFE7,FFFFFFFE,0010,FFFFFF49,00C5,FFFFFFD9 
02F1,FFFFFE65,0719,FFFFFFE7,FFFFFFFE,0010,FFFFFF4F,00BB,FFFFFFCD 
02F1,FFFFFE65,0717,FFFFFFE7,FFFFFFFD,0010,FFFFFF49,00B5,FFFFFFD9 
02F2,FFFFFE64,0717,FFFFFFE6,FFFFFFFD,0010,FFFFFF48,00BE,FFFFFFD4 
02F2,FFFFFE64,0717,FFFFFFE6,FFFFFFFC,0010,FFFFFF50,00BA,FFFFFFD8 
02F2,FFFFFE64,0715,FFFFFFE6,FFFFFFFD,0010,FFFFFF4E,00B0,FFFFFFD4 
02F3,FFFFFE65,0716,FFFFFFE6,FFFFFFFD,0010,FFFFFF54,00B8,FFFFFFD4 
02F2,FFFFFE65,0716,FFFFFFE6,FFFFFFFD,0010,FFFFFF4E,00C0,FFFFFFD6 
02F1,FFFFFE65,0715,FFFFFFE7,FFFFFFFD,000F,FFFFFF4A,00BC,FFFFFFDA 
02F1,FFFFFE65,0715,FFFFFFE7,FFFFFFFD,000F,FFFFFF44,00C0,FFFFFFD2 
02F1,FFFFFE66,0716,FFFFFFE6,FFFFFFFD,0010,FFFFFF4A,00BA,FFFFFFD8 
02F2,FFFFFE66,0715,FFFFFFE6,FFFFFFFD,0010,FFFFFF4C,00BA,FFFFFFDC 
02F2,FFFFFE65,0715,FFFFFFE7,FFFFFFFD,0010,FFFFFF4B,00C1,FFFFFFD9 
02F2,FFFFFE64,0715,FFFFFFE7,FFFFFFFC,0010,FFFFFF4A,00BA,FFFFFFD4 
02F1,FFFFFE63,0715,FFFFFFE7,FFFFFFFD,0010,FFFFFF4B,00B9,FFFFFFD3 
02F0,FFFFFE63,0716,FFFFFFE7,FFFFFFFD,0010,FFFFFF4D,00BB,FFFFFFDD 
02F1,FFFFFE64,0717,FFFFFFE7,FFFFFFFC,0010,FFFFFF4A,00BE,FFFFFFD6 
02F1,FFFFFE65,0715,FFFFFFE7,FFFFFFFC,0010,FFFFFF52,00BA,FFFFFFD0 
02F2,FFFFFE65,0715,FFFFFFE8,FFFFFFFC,0010,FFFFFF48,00C4,FFFFFFD6 
02F2,FFFFFE65,0714,FFFFFFE8,FFFFFFFC,0010,FFFFFF47,00BD,FFFFFFD5 
02F4,FFFFFE65,0714,FFFFFFE7,FFFFFFFD,0010,FFFFFF4C,00BA,FFFFFFDA 
02F2,FFFFFE65,0713,FFFFFFE7,FFFFFFFD,0010,FFFFFF40,00BA,FFFFFFD2 
02F2,FFFFFE63,0715,FFFFFFE7,FFFFFFFE,0010,FFFFFF46,00B4,FFFFFFCE 
02F1,FFFFFE62,0714,FFFFFFE7,FFFFFFFD,0010,FFFFFF4D,00B7,FFFFFFDF 
02F3,FFFFFE60,0714,FFFFFFE7,FFFFFFFE,0010,FFFFFF4E,00B6,FFFFFFD0 
02F4,FFFFFE61,0714,FFFFFFE6,FFFFFFFD,0010,FFFFFF4A,00B6,FFFFFFD2 
02F4,FFFFFE61,0714,FFFFFFE6,FFFFFFFD,0010,FFFFFF4E,00C0,FFFFFFD0 
02F4,FFFFFE62,0715,FFFFFFE7,FFFFFFFE,0011,FFFFFF46,00B6,FFFFFFD4 
02F3,FFFFFE63,0713,FFFFFFE7,FFFFFFFD,0011,FFFFFF4B,00BD,FFFFFFD9 
02F2,FFFFFE64,0714,FFFFFFE6,FFFFFFFE,0010,FFFFFF50,00BC,FFFFFFD8 
02F2,FFFFFE65,0715,FFFFFFE6,FFFFFFFE,0010,FFFFFF4A,00B4,FFFFFFD4 
02F3,FFFFFE65,0713,FFFFFFE6,FFFFFFFE,0011,FFFFFF4A,00BA,FFFFFFD2 
02F2,FFFFFE65,0712,FFFFFFE6,FFFFFFFE,0010,FFFFFF4E,00B4,FFFFFFD6 
02F2,FFFFFE64,0714,FFFFFFE6,FFFFFFFE,0010,FFFFFF48,00BA,FFFFFFD4 
02F3,FFFFFE63,0716,FFFFFFE7,FFFFFFFF,0010,FFFFFF47,00BF,FFFFFFD9 
02F2,FFFFFE64,0717,FFFFFFE6,FFFFFFFE,0010,FFFFFF4B,00B1,FFFFFFCF 
02F2,FFFFFE64,0716,FFFFFFE6,FFFFFFFE,0010,FFFFFF4C,00BE,FFFFFFD6 
02F2,FFFFFE64,0717,FFFFFFE6,FFFFFFFD,0011,FFFFFF53,00B9,FFFFFFD7 
02F2,FFFFFE65,0717,FFFFFFE6,FFFFFFFD,0010,FFFFFF44,00BE,FFFFFFDA 
02F2,FFFFFE65,0716,FFFFFFE6,FFFFFFFE,0010,FFFFFF44,00B6,FFFFFFDA 
02F3,FFFFFE64,0717,FFFFFFE6,FFFFFFFD,0010,FFFFFF45,00B9,FFFFFFD9 
02F3,FFFFFE65,0715,FFFFFFE6,FFFFFFFD,0010,FFFFFF50,00C0,FFFFFFD8 
02F2,FFFFFE64,0715,FFFFFFE6,FFFFFFFD,0010,FFFFFF4A,00B8,FFFFFFE2 
02F4,FFFFFE65,0715,FFFFFFE6,FFFFFFFE,0010,FFFFFF4C,00B2,FFFFFFDA 
02F4,FFFFFE64,0717,FFFFFFE6,FFFFFFFE,0010,FFFFFF4D,00BD,FFFFFFD1 
02F3,FFFFFE65,0717,FFFFFFE6,FFFFFFFD,0010,FFFFFF4D,00BD,FFFFFFD9 
02F3,FFFFFE65,0718,FFFFFFE6,FFFFFFFE,0010,FFFFFF4B,00C3,FFFFFFD3 
02F3,FFFFFE65,0717,FFFFFFE6,FFFFFFFD,0010,FFFFFF4B,00B3,FFFFFFDF 
02F3,FFFFFE66,0717,FFFFFFE6,FFFFFFFD,0010,FFFFFF4B,00BF,FFFFFFD7 
02F3,FFFFFE66,0717,FFFFFFE6,FFFFFFFD,0010,FFFFFF4A,00BC,FFFFFFDA 
02F2,FFFFFE66,0715,FFFFFFE6,FFFFFFFE,0010,FFFFFF4B,00C1,FFFFFFDB 
02F3,FFFFFE66,0715,FFFFFFE6,FFFFFFFE,0010,FFFFFF4A,00C2,FFFFFFD4 
02F4,FFFFFE66,0716,FFFFFFE6,FFFFFFFE,0010,FFFFFF44,00BC,FFFFFFD8 
02F3,FFFFFE65,0717,FFFFFFE6,FFFFFFFE,000F,FFFFFF4A,00BC,FFFFFFD6 
02F3,FFFFFE66,0716,FFFFFFE6,FFFFFFFE,000F,FFFFFF50,00BE,FFFFFFDC 
02F3,FFFFFE65,0714,FFFFFFE6,FFFFFFFE,0010,FFFFFF4D,00BB,FFFFFFD7 
02F3,FFFFFE65,0715,FFFFFFE7,FFFFFFFD,0010,FFFFFF4F,00C7,FFFFFFD5 
02F3,FFFFFE65,0714,FFFFFFE7,FFFFFFFE,0010,FFFFFF4C,00BA,FFFFFFD4 
02F3,FFFFFE65,0715,FFFFFFE6,FFFFFFFE,0010,FFFFFF54,00B4,FFFFFFDA 
02F3,FFFFFE64,0717,FFFFFFE6,FFFFFFFD,0010,FFFFFF50,00BE,FFFFFFD4 
02F3,FFFFFE64,0717,FFFFFFE6,FFFFFFFE,0010,FFFFFF57,00C1,FFFFFFD1 
02F4,FFFFFE63,0716,FFFFFFE6,FFFFFFFE,0010,FFFFFF4C,00C2,FFFFFFD8 
02F4,FFFFFE63,0716,FFFFFFE6,FFFFFFFE,0010,FFFFFF4D,00B7,FFFFFFD3 
02F4,FFFFFE64,0716,FFFFFFE6,FFFFFFFE,0010,FFFFFF4C,00B4,FFFFFFD8 
02F4,FFFFFE64,0716,FFFFFFE6,FFFFFFFD,0010,FFFFFF4A,00BA,FFFFFFD4 
02F4,FFFFFE64,0717,FFFFFFE7,FFFFFFFE,0010,FFFFFF4E,00C0,FFFFFFDE 
02F4,FFFFFE65,0716,FFFFFFE7,FFFFFFFD,0010,FFFFFF48,00B8,FFFFFFD0 
02F3,FFFFFE64,0715,FFFFFFE7,FFFFFFFE,0010,FFFFFF48,00BC,FFFFFFD2 
02F4,FFFFFE65,0715,FFFFFFE6,FFFFFFFD,0010,FFFFFF45,00C1,FFFFFFCF 
02F4,FFFFFE65,0716,FFFFFFE6,FFFFFFFD,0010,FFFFFF4A,00BE,FFFFFFDC 
02F4,FFFFFE64,0717,FFFFFFE6,FFFFFFFE,0010,FFFFFF43,00B7,FFFFFFD1 
02F4,FFFFFE65,0715,FFFFFFE7,FFFFFFFD,0010,FFFFFF48,00BE,FFFFFFD0 
02F4,FFFFFE65,0716,FFFFFFE7,FFFFFFFE,0010,FFFFFF54,00C0,FFFFFFD8 
02F5,FFFFFE65,0716,FFFFFFE7,FFFFFFFD,0010,FFFFFF4B,00B7,FFFFFFD5 
02F4,FFFFFE64,0714,FFFFFFE7,FFFFFFFE,0010,FFFFFF48,00B8,FFFFFFDC 
02F4,FFFFFE65,0716,FFFFFFE7,FFFFFFFE,0010,FFFFFF47,00B9,FFFFFFD1 
02F4,FFFFFE66,0717,FFFFFFE7,FFFFFFFD,0010,FFFFFF4A,00B6,FFFFFFDE 
02F4,FFFFFE66,0716,FFFFFFE7,FFFFFFFD,0010,FFFFFF44,00C0,FFFFFFD4 
02F5,FFFFFE66,0716,FFFFFFE7,FFFFFFFD,0010,FFFFFF4C,00B8,FFFFFFDC 
02F6,FFFFFE65,0716,FFFFFFE7,FFFFFFFE,0010,FFFFFF50,00BC,FFFFFFE0 
02F7,FFFFFE65,0716,FFFFFFE7,FFFFFFFE,0010,FFFFFF4F,00BF,FFFFFFD5 
02F6,FFFFFE65,0716,FFFFFFE7,FFFFFFFE,0010,FFFFFF4A,00BA,FFFFFFD4 
02F6,FFFFFE64,0718,FFFFFFE7,FFFFFFFE,0010,FFFFFF4D,00BF,FFFFFFD9 
02F6,FFFFFE64,0719,FFFFFFE7,FFFFFFFD,0010,FFFFFF4C,00C2,FFFFFFD6 
02F5,FFFFFE64,0718,FFFFFFE7,FFFFFFFE,0010,FFFFFF4C,00BE,FFFFFFDC 
02F4,FFFFFE64,0717,FFFFFFE7,FFFFFFFE,000F,FFFFFF4A,00C0,FFFFFFD6 
02F4,FFFFFE63,0715,FFFFFFE7,FFFFFFFE,000F,FFFFFF4F,00B3,FFFFFFD9 
02F4,FFFFFE63,0715,FFFFFFE7,FFFFFFFE,0010,FFFFFF49,00B5,FFFFFFD1 
02F4,FFFFFE64,0716,FFFFFFE7,FFFFFFFE,0010,FFFFFF4A,00B8,FFFFFFD6 
02F4,FFFFFE64,0716,FFFFFFE7,FFFFFFFE,0010,FFFFFF4D,00B9,FFFFFFDD 
02F5,FFFFFE64,0716,FFFFFFE7,FFFFFFFE,0010,FFFFFF4A,00BC,FFFFFFDA 
02F6,FFFFFE63,0714,FFFFFFE7,FFFFFFFE,0010,FFFFFF45,00BD,FFFFFFD3 
02F6,FFFFFE64,0715,FFFFFFE7,FFFFFFFE,0010,FFFFFF46,00BA,FFFFFFD0 
02F6,FFFFFE63,0716,FFFFFFE7,FFFFFFFE,0010,FFFFFF50,00B4,FFFFFFE0 
02F5,FFFFFE63,0715,FFFFFFE7,FFFFFFFE,0011,FFFFFF50,00BC,FFFFFFD6 
02F3,FFFFFE64,0715,FFFFFFE7,FFFFFFFE,0010,FFFFFF4B,00BB,FFFFFFD5 
02F4,FFFFFE64,0716,FFFFFFE7,FFFFFFFE,0010,FFFFFF4D,00BD,FFFFFFD9 
02F4,FFFFFE64,0717,FFFFFFE7,FFFFFFFD,0010,FFFFFF50,00B8,FFFFFFD4 
02F3,FFFFFE64,0718,FFFFFFE7,FFFFFFFD,0010,FFFFFF52,00B6,FFFFFFD8 
02F4,FFFFFE64,0716,FFFFFFE6,FFFFFFFD,0010,FFFFFF52,00BA,FFFFFFD2 
02F3,FFFFFE64,0717,FFFFFFE7,FFFFFFFD,0010,FFFFFF4C,00B2,FFFFFFDE 
02F4,FFFFFE63,0716,FFFFFFE7,FFFFFFFE,0010,FFFFFF4D,00BD,FFFFFFD5 
02F3,FFFFFE64,0716,FFFFFFE6,FFFFFFFD,0010,FFFFFF55,00B7,FFFFFFDB 
02F3,FFFFFE65,0716,FFFFFFE7,FFFFFFFE,0010,FFFFFF50,00B6,FFFFFFD2 
02F4,FFFFFE65,0716,FFFFFFE7,FFFFFFFE,0010,FFFFFF4F,00BF,FFFFFFDD 
02F4,FFFFFE64,0716,FFFFFFE7,FFFFFFFE,0010,FFFFFF4D,00BB,FFFFFFD5 
02F4,FFFFFE64,0715,FFFFFFE7,FFFFFFFE,0010,FFFFFF50,00B8,FFFFFFD8 
02F4,FFFFFE63,0716,FFFFFFE6,FFFFFFFD,0010,FFFFFF51,00B3,FFFFFFD3 
02F4,FFFFFE63,0718,FFFFFFE7,FFFFFFFE,0010,FFFFFF48,00B6,FFFFFFD2 
02F4,FFFFFE63,0717,FFFFFFE7,FFFFFFFE,0011,FFFFFF4E,00BA,FFFFFFD6 
02F3,FFFFFE64,0718,FFFFFFE6,FFFFFFFE,0011,FFFFFF4E,00BA,FFFFFFDA 
02F4,FFFFFE63,0716,FFFFFFE6,FFFFFFFE,0010,FFFFFF4E,00B4,FFFFFFD8 
02F4,FFFFFE63,0716,FFFFFFE7,FFFFFFFD,0010,FFFFFF49,00BB,FFFFFFD5 
02F4,FFFFFE63,0715,FFFFFFE6,FFFFFFFE,0010,FFFFFF46,00B6,FFFFFFD8 
02F3,FFFFFE63,0715,FFFFFFE6,FFFFFFFD,0010,FFFFFF51,00BD,FFFFFFD5 
02F3,FFFFFE63,0716,FFFFFFE7,FFFFFFFD,0010,FFFFFF45,00B9,FFFFFFCF 
02F4,FFFFFE63,0716,FFFFFFE7,FFFFFFFD,0010,FFFFFF48,00B8,FFFFFFD6 
02F4,FFFFFE62,0716,FFFFFFE7,FFFFFFFD,0010,FFFFFF49,00BD,FFFFFFDB 
02F4,FFFFFE63,0715,FFFFFFE7,FFFFFFFE,0010,FFFFFF49,00B7,FFFFFFD9 
02F3,FFFFFE63,0716,FFFFFFE7,FFFFFFFE,0010,FFFFFF4D,00BD,FFFFFFD5 
02F3,FFFFFE63,0718,FFFFFFE7,FFFFFFFE,0010,FFFFFF4F,00B5,FFFFFFD5 
02F4,FFFFFE64,0717,FFFFFFE7,FFFFFFFD,0010,FFFFFF50,00B8,FFFFFFD6 
02F5,FFFFFE64,0716,FFFFFFE7,FFFFFFFE,0010,FFFFFF4D,00BF,FFFFFFD5 
02F5,FFFFFE64,0716,FFFFFFE7,FFFFFFFE,0010,FFFFFF48,00B6,FFFFFFD8 
02F6,FFFFFE64,0714,FFFFFFE7,FFFFFFFE,0010,FFFFFF50,00BC,FFFFFFCC 
02F6,FFFFFE65,0713,FFFFFFE7,FFFFFFFE,0010,FFFFFF48,00BA,FFFFFFD2 
02F4,FFFFFE64,0715,FFFFFFE7,FFFFFFFE,0010,FFFFFF4A,00BC,FFFFFFD4 
02F4,FFFFFE64,0715,FFFFFFE6,FFFFFFFF,0010,FFFFFF50,00B4,FFFFFFD0 
02F3,FFFFFE63,0716,FFFFFFE7,FFFFFFFE,0010,FFFFFF50,00B6,FFFFFFD4 
02F5,FFFFFE63,0717,FFFFFFE7,FFFFFFFE,000F,FFFFFF46,00B6,FFFFFFD8 
02F5,FFFFFE65,0718,FFFFFFE7,FFFFFFFE,0010,FFFFFF4A,00C0,FFFFFFD4 
02F5,FFFFFE65,0716,FFFFFFE7,FFFFFFFF,0010,FFFFFF4C,00BE,FFFFFFD4 
02F6,FFFFFE64,0715,FFFFFFE7,FFFFFFFF,0010,FFFFFF44,00B8,FFFFFFD2 
02F5,FFFFFE64,0717,FFFFFFE7,FFFFFFFE,0010,FFFFFF4E,00BA,FFFFFFDA 
02F5,FFFFFE63,0718,FFFFFFE6,FFFFFFFE,0010,FFFFFF4D,00B7,FFFFFFD5 
02F4,FFFFFE63,0717,FFFFFFE6,FFFFFFFE,0010,FFFFFF4F,00BB,FFFFFFD3 
02F4,FFFFFE63,0716,FFFFFFE6,FFFFFFFE,0010,FFFFFF4C,00BC,FFFFFFD6 
02F4,FFFFFE62,0716,FFFFFFE6,FFFFFFFE,0011,FFFFFF4E,00BC,FFFFFFD6 
02F5,FFFFFE63,0717,FFFFFFE6,FFFFFFFD,0010,FFFFFF50,00B6,FFFFFFD4 
02F5,FFFFFE61,0717,FFFFFFE6,FFFFFFFE,0010,FFFFFF48,00BC,FFFFFFD8 
02F4,FFFFFE61,0718,FFFFFFE7,FFFFFFFE,0010,FFFFFF55,00BF,FFFFFFD5 
02F4,FFFFFE63,0716,FFFFFFE7,FFFFFFFE,0010,FFFFFF4B,00B9,FFFFFFD3 
02F4,FFFFFE64,0716,FFFFFFE7,FFFFFFFE,0010,FFFFFF4C,00BA,FFFFFFD6 
02F4,FFFFFE64,0715,FFFFFFE7,FFFFFFFE,000F,FFFFFF4C,00B6,FFFFFFD2 
02F5,FFFFFE64,0715,FFFFFFE7,FFFFFFFF,0010,FFFFFF53,00B9,FFFFFFD3 
02F5,FFFFFE64,0716,FFFFFFE7,FFFFFFFE,0010,FFFFFF50,00BC,FFFFFFD6 
02F5,FFFFFE64,0716,FFFFFFE7,FFFFFFFE,0010,FFFFFF4F,00C1,FFFFFFDB 
02F5,FFFFFE63,0716,FFFFFFE7,FFFFFFFE,0010,FFFFFF46,00BE,FFFFFFDA 
02F4,FFFFFE63,0715,FFFFFFE6,FFFFFFFE,0010,FFFFFF47,00B3,FFFFFFD3 
02F4,FFFFFE63,0715,FFFFFFE6,FFFFFFFE,0010,FFFFFF53,00C1,FFFFFFE3 
02F4,FFFFFE62,0715,FFFFFFE6,FFFFFFFE,0010,FFFFFF4E,00B6,FFFFFFDC 
02F5,FFFFFE63,0718,FFFFFFE6,FFFFFFFE,0010,FFFFFF4B,00BF,FFFFFFD9 
02F5,FFFFFE64,0717,FFFFFFE7,FFFFFFFE,0010,FFFFFF45,00BB,FFFFFFD7 
02F4,FFFFFE64,0716,FFFFFFE7,FFFFFFFE,0010,FFFFFF4F,00B7,FFFFFFDD 
02F4,FFFFFE64,0715,FFFFFFE6,FFFFFFFE,0011,FFFFFF4A,00BE,FFFFFFD2 
02F5,FFFFFE64,0714,FFFFFFE7,FFFFFFFE,0010,FFFFFF48,00BA,FFFFFFD4 
02F5,FFFFFE64,0714,FFFFFFE7,FFFFFFFE,0011,FFFFFF4A,00BC,FFFFFFD0 
02F5,FFFFFE64,0714,FFFFFFE7,FFFFFFFE,0010,FFFFFF41,00BD,FFFFFFD7 
02F4,FFFFFE63,0714,FFFFFFE7,FFFFFFFF,0010,FFFFFF49,00B3,FFFFFFD7 
